fecha,cont_pmdoscinco_uax,cont_nox_uax,cont_co_uax,cont_nodos_uax,cont_no_uax,cont_otres_uax,cont_sodos_uax,weekday,sinWeekday,year,month,sinMonth,day,sinDay,valLab,U10,U10.1,U10.2,U10.3,U10.4,U10.5,U10.6,U10.7,U10.8,U10.9,U10.10,U10.11,U10.12,U10.13,U10.14,U10.15,U10.16,U10.17,U10.18,U10.19,U10.20,U10.21,U10.22,U10.23,U10.24,U10.25,U10.26,U10.27,U10.28,U10.29,U10.30,U10.31,U10.32,U10.33,U10.34,U10.35,U10.36,U10.37,U10.38,U10.39,U10.40,U10.41,U10.42,U10.43,U10.44,U10.45,U10.46,U10.47,U10.48,U10.49,U10.50,U10.51,U10.52,U10.53,U10.54,U10.55,U10.56,U10.57,U10.58,U10.59,U10.60,U10.61,U10.62,U10.63,U10.64,U10.65,U10.66,U10.67,U10.68,U10.69,U10.70,U10.71,U10.72,U10.73,U10.74,U10.75,U10.76,U10.77,U10.78,U10.79,U10.80,U10.81,U10.82,U10.83,U10.84,U10.85,U10.86,U10.87,U10.88,U10.89,U10.90,U10.91,U10.92,U10.93,U10.94,U10.95,U10.96,U10.97,U10.98,U10.99,V10,V10.1,V10.2,V10.3,V10.4,V10.5,V10.6,V10.7,V10.8,V10.9,V10.10,V10.11,V10.12,V10.13,V10.14,V10.15,V10.16,V10.17,V10.18,V10.19,V10.20,V10.21,V10.22,V10.23,V10.24,V10.25,V10.26,V10.27,V10.28,V10.29,V10.30,V10.31,V10.32,V10.33,V10.34,V10.35,V10.36,V10.37,V10.38,V10.39,V10.40,V10.41,V10.42,V10.43,V10.44,V10.45,V10.46,V10.47,V10.48,V10.49,V10.50,V10.51,V10.52,V10.53,V10.54,V10.55,V10.56,V10.57,V10.58,V10.59,V10.60,V10.61,V10.62,V10.63,V10.64,V10.65,V10.66,V10.67,V10.68,V10.69,V10.70,V10.71,V10.72,V10.73,V10.74,V10.75,V10.76,V10.77,V10.78,V10.79,V10.80,V10.81,V10.82,V10.83,V10.84,V10.85,V10.86,V10.87,V10.88,V10.89,V10.90,V10.91,V10.92,V10.93,V10.94,V10.95,V10.96,V10.97,V10.98,V10.99,RAINC,RAINC.1,RAINC.2,RAINC.3,RAINC.4,RAINC.5,RAINC.6,RAINC.7,RAINC.8,RAINC.9,RAINC.10,RAINC.11,RAINC.12,RAINC.13,RAINC.14,RAINC.15,RAINC.16,RAINC.17,RAINC.18,RAINC.19,RAINC.20,RAINC.21,RAINC.22,RAINC.23,RAINC.24,RAINC.25,RAINC.26,RAINC.27,RAINC.28,RAINC.29,RAINC.30,RAINC.31,RAINC.32,RAINC.33,RAINC.34,RAINC.35,RAINC.36,RAINC.37,RAINC.38,RAINC.39,RAINC.40,RAINC.41,RAINC.42,RAINC.43,RAINC.44,RAINC.45,RAINC.46,RAINC.47,RAINC.48,RAINC.49,RAINC.50,RAINC.51,RAINC.52,RAINC.53,RAINC.54,RAINC.55,RAINC.56,RAINC.57,RAINC.58,RAINC.59,RAINC.60,RAINC.61,RAINC.62,RAINC.63,RAINC.64,RAINC.65,RAINC.66,RAINC.67,RAINC.68,RAINC.69,RAINC.70,RAINC.71,RAINC.72,RAINC.73,RAINC.74,RAINC.75,RAINC.76,RAINC.77,RAINC.78,RAINC.79,RAINC.80,RAINC.81,RAINC.82,RAINC.83,RAINC.84,RAINC.85,RAINC.86,RAINC.87,RAINC.88,RAINC.89,RAINC.90,RAINC.91,RAINC.92,RAINC.93,RAINC.94,RAINC.95,RAINC.96,RAINC.97,RAINC.98,RAINC.99,T2,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T2.7,T2.8,T2.9,T2.10,T2.11,T2.12,T2.13,T2.14,T2.15,T2.16,T2.17,T2.18,T2.19,T2.20,T2.21,T2.22,T2.23,T2.24,T2.25,T2.26,T2.27,T2.28,T2.29,T2.30,T2.31,T2.32,T2.33,T2.34,T2.35,T2.36,T2.37,T2.38,T2.39,T2.40,T2.41,T2.42,T2.43,T2.44,T2.45,T2.46,T2.47,T2.48,T2.49,T2.50,T2.51,T2.52,T2.53,T2.54,T2.55,T2.56,T2.57,T2.58,T2.59,T2.60,T2.61,T2.62,T2.63,T2.64,T2.65,T2.66,T2.67,T2.68,T2.69,T2.70,T2.71,T2.72,T2.73,T2.74,T2.75,T2.76,T2.77,T2.78,T2.79,T2.80,T2.81,T2.82,T2.83,T2.84,T2.85,T2.86,T2.87,T2.88,T2.89,T2.90,T2.91,T2.92,T2.93,T2.94,T2.95,T2.96,T2.97,T2.98,T2.99,TH2,TH2.1,TH2.2,TH2.3,TH2.4,TH2.5,TH2.6,TH2.7,TH2.8,TH2.9,TH2.10,TH2.11,TH2.12,TH2.13,TH2.14,TH2.15,TH2.16,TH2.17,TH2.18,TH2.19,TH2.20,TH2.21,TH2.22,TH2.23,TH2.24,TH2.25,TH2.26,TH2.27,TH2.28,TH2.29,TH2.30,TH2.31,TH2.32,TH2.33,TH2.34,TH2.35,TH2.36,TH2.37,TH2.38,TH2.39,TH2.40,TH2.41,TH2.42,TH2.43,TH2.44,TH2.45,TH2.46,TH2.47,TH2.48,TH2.49,TH2.50,TH2.51,TH2.52,TH2.53,TH2.54,TH2.55,TH2.56,TH2.57,TH2.58,TH2.59,TH2.60,TH2.61,TH2.62,TH2.63,TH2.64,TH2.65,TH2.66,TH2.67,TH2.68,TH2.69,TH2.70,TH2.71,TH2.72,TH2.73,TH2.74,TH2.75,TH2.76,TH2.77,TH2.78,TH2.79,TH2.80,TH2.81,TH2.82,TH2.83,TH2.84,TH2.85,TH2.86,TH2.87,TH2.88,TH2.89,TH2.90,TH2.91,TH2.92,TH2.93,TH2.94,TH2.95,TH2.96,TH2.97,TH2.98,TH2.99,RAINNC,RAINNC.1,RAINNC.2,RAINNC.3,RAINNC.4,RAINNC.5,RAINNC.6,RAINNC.7,RAINNC.8,RAINNC.9,RAINNC.10,RAINNC.11,RAINNC.12,RAINNC.13,RAINNC.14,RAINNC.15,RAINNC.16,RAINNC.17,RAINNC.18,RAINNC.19,RAINNC.20,RAINNC.21,RAINNC.22,RAINNC.23,RAINNC.24,RAINNC.25,RAINNC.26,RAINNC.27,RAINNC.28,RAINNC.29,RAINNC.30,RAINNC.31,RAINNC.32,RAINNC.33,RAINNC.34,RAINNC.35,RAINNC.36,RAINNC.37,RAINNC.38,RAINNC.39,RAINNC.40,RAINNC.41,RAINNC.42,RAINNC.43,RAINNC.44,RAINNC.45,RAINNC.46,RAINNC.47,RAINNC.48,RAINNC.49,RAINNC.50,RAINNC.51,RAINNC.52,RAINNC.53,RAINNC.54,RAINNC.55,RAINNC.56,RAINNC.57,RAINNC.58,RAINNC.59,RAINNC.60,RAINNC.61,RAINNC.62,RAINNC.63,RAINNC.64,RAINNC.65,RAINNC.66,RAINNC.67,RAINNC.68,RAINNC.69,RAINNC.70,RAINNC.71,RAINNC.72,RAINNC.73,RAINNC.74,RAINNC.75,RAINNC.76,RAINNC.77,RAINNC.78,RAINNC.79,RAINNC.80,RAINNC.81,RAINNC.82,RAINNC.83,RAINNC.84,RAINNC.85,RAINNC.86,RAINNC.87,RAINNC.88,RAINNC.89,RAINNC.90,RAINNC.91,RAINNC.92,RAINNC.93,RAINNC.94,RAINNC.95,RAINNC.96,RAINNC.97,RAINNC.98,RAINNC.99,PBLH,PBLH.1,PBLH.2,PBLH.3,PBLH.4,PBLH.5,PBLH.6,PBLH.7,PBLH.8,PBLH.9,PBLH.10,PBLH.11,PBLH.12,PBLH.13,PBLH.14,PBLH.15,PBLH.16,PBLH.17,PBLH.18,PBLH.19,PBLH.20,PBLH.21,PBLH.22,PBLH.23,PBLH.24,PBLH.25,PBLH.26,PBLH.27,PBLH.28,PBLH.29,PBLH.30,PBLH.31,PBLH.32,PBLH.33,PBLH.34,PBLH.35,PBLH.36,PBLH.37,PBLH.38,PBLH.39,PBLH.40,PBLH.41,PBLH.42,PBLH.43,PBLH.44,PBLH.45,PBLH.46,PBLH.47,PBLH.48,PBLH.49,PBLH.50,PBLH.51,PBLH.52,PBLH.53,PBLH.54,PBLH.55,PBLH.56,PBLH.57,PBLH.58,PBLH.59,PBLH.60,PBLH.61,PBLH.62,PBLH.63,PBLH.64,PBLH.65,PBLH.66,PBLH.67,PBLH.68,PBLH.69,PBLH.70,PBLH.71,PBLH.72,PBLH.73,PBLH.74,PBLH.75,PBLH.76,PBLH.77,PBLH.78,PBLH.79,PBLH.80,PBLH.81,PBLH.82,PBLH.83,PBLH.84,PBLH.85,PBLH.86,PBLH.87,PBLH.88,PBLH.89,PBLH.90,PBLH.91,PBLH.92,PBLH.93,PBLH.94,PBLH.95,PBLH.96,PBLH.97,PBLH.98,PBLH.99,SWDOWN,SWDOWN.1,SWDOWN.2,SWDOWN.3,SWDOWN.4,SWDOWN.5,SWDOWN.6,SWDOWN.7,SWDOWN.8,SWDOWN.9,SWDOWN.10,SWDOWN.11,SWDOWN.12,SWDOWN.13,SWDOWN.14,SWDOWN.15,SWDOWN.16,SWDOWN.17,SWDOWN.18,SWDOWN.19,SWDOWN.20,SWDOWN.21,SWDOWN.22,SWDOWN.23,SWDOWN.24,SWDOWN.25,SWDOWN.26,SWDOWN.27,SWDOWN.28,SWDOWN.29,SWDOWN.30,SWDOWN.31,SWDOWN.32,SWDOWN.33,SWDOWN.34,SWDOWN.35,SWDOWN.36,SWDOWN.37,SWDOWN.38,SWDOWN.39,SWDOWN.40,SWDOWN.41,SWDOWN.42,SWDOWN.43,SWDOWN.44,SWDOWN.45,SWDOWN.46,SWDOWN.47,SWDOWN.48,SWDOWN.49,SWDOWN.50,SWDOWN.51,SWDOWN.52,SWDOWN.53,SWDOWN.54,SWDOWN.55,SWDOWN.56,SWDOWN.57,SWDOWN.58,SWDOWN.59,SWDOWN.60,SWDOWN.61,SWDOWN.62,SWDOWN.63,SWDOWN.64,SWDOWN.65,SWDOWN.66,SWDOWN.67,SWDOWN.68,SWDOWN.69,SWDOWN.70,SWDOWN.71,SWDOWN.72,SWDOWN.73,SWDOWN.74,SWDOWN.75,SWDOWN.76,SWDOWN.77,SWDOWN.78,SWDOWN.79,SWDOWN.80,SWDOWN.81,SWDOWN.82,SWDOWN.83,SWDOWN.84,SWDOWN.85,SWDOWN.86,SWDOWN.87,SWDOWN.88,SWDOWN.89,SWDOWN.90,SWDOWN.91,SWDOWN.92,SWDOWN.93,SWDOWN.94,SWDOWN.95,SWDOWN.96,SWDOWN.97,SWDOWN.98,SWDOWN.99,GLW,GLW.1,GLW.2,GLW.3,GLW.4,GLW.5,GLW.6,GLW.7,GLW.8,GLW.9,GLW.10,GLW.11,GLW.12,GLW.13,GLW.14,GLW.15,GLW.16,GLW.17,GLW.18,GLW.19,GLW.20,GLW.21,GLW.22,GLW.23,GLW.24,GLW.25,GLW.26,GLW.27,GLW.28,GLW.29,GLW.30,GLW.31,GLW.32,GLW.33,GLW.34,GLW.35,GLW.36,GLW.37,GLW.38,GLW.39,GLW.40,GLW.41,GLW.42,GLW.43,GLW.44,GLW.45,GLW.46,GLW.47,GLW.48,GLW.49,GLW.50,GLW.51,GLW.52,GLW.53,GLW.54,GLW.55,GLW.56,GLW.57,GLW.58,GLW.59,GLW.60,GLW.61,GLW.62,GLW.63,GLW.64,GLW.65,GLW.66,GLW.67,GLW.68,GLW.69,GLW.70,GLW.71,GLW.72,GLW.73,GLW.74,GLW.75,GLW.76,GLW.77,GLW.78,GLW.79,GLW.80,GLW.81,GLW.82,GLW.83,GLW.84,GLW.85,GLW.86,GLW.87,GLW.88,GLW.89,GLW.90,GLW.91,GLW.92,GLW.93,GLW.94,GLW.95,GLW.96,GLW.97,GLW.98,GLW.99
2012-03-03 00:00:00,33.0,64.0,0.9,54.0,10.0,7.0,2.0,7.0,0.10908425876598504,2012.0,3.0,0.9548159976772592,3.0,0.7597919750177168,0.0,3.325497627258301,3.4810614585876465,3.6378722190856934,3.7939276695251465,3.8914918899536133,3.8979158401489262,4.157425880432129,4.1356201171875,4.882413864135742,5.037822246551514,5.2040863037109375,5.177217483520508,5.930325031280518,6.095417499542236,6.291445732116699,6.272351264953612,6.449317932128906,6.410592555999756,6.796999931335449,6.976455211639402,6.42066764831543,6.573522567749023,7.174159526824951,7.465702533721924,6.130605697631836,6.56147575378418,7.114151477813723,7.353350639343263,5.4416232109069815,5.987919330596924,6.526487827301025,6.808267593383789,4.984748840332031,5.610911846160889,6.167228698730469,6.517628192901611,4.90361213684082,5.4850897789001465,6.0908203125,6.4922194480896,4.367554187774658,4.661665916442871,5.172698497772217,5.638517379760742,4.120707035064696,4.452459812164307,5.000154972076416,5.554878234863281,3.94302749633789,4.283151626586913,4.797295093536377,5.321845531463623,3.9028160572052,4.3702569007873535,4.9883456230163565,5.586639404296875,3.728827714920044,4.430495738983153,5.160496711730957,5.762031078338622,3.904313802719116,4.473907947540283,5.286096096038818,5.88188362121582,4.4058499336242685,4.716216564178467,5.3932929039001465,5.721107006072997,4.502580642700195,4.595316886901856,5.112666606903076,5.304446220397949,4.504637718200684,4.545077800750732,4.94419527053833,5.007072925567627,4.584652423858644,4.498085021972656,4.759933948516847,4.689214706420898,4.129852771759033,4.11936616897583,4.291308403015137,4.0817084312438965,3.6748688220977774,3.6189329624176025,3.701337337493897,3.394245386123657,2.874199867248535,2.841498374938965,3.009737968444824,2.67141056060791,0.7304235100746155,0.9331852197647096,1.3337241411209106,1.2265173196792605,-2.9208314418792725,-2.6883795261383057,-2.6106910705566406,-2.424738883972168,1.0466742515563965,0.8865166306495667,0.7754774689674377,0.7368311285972595,0.8923535943031311,1.0187159776687622,1.5744868516921997,1.541379451751709,1.3402479887008667,1.1003464460372925,1.386999249458313,1.3930041790008545,0.8766478896141052,0.6765188574790955,0.8177738785743713,0.8685286045074463,0.13066153228282928,-0.10472545772790907,0.029659120365977287,0.2412476092576981,-0.7724671959877014,-0.9334897398948668,-0.8118932843208313,-0.5462064743041992,-1.0966061353683472,-1.1791218519210815,-0.9176796078681946,-0.4587863981723786,-0.5716140866279602,-0.8739461302757263,-0.7240695357322693,-0.29068925976753235,-0.2793944478034973,-0.661693811416626,-0.6904035806655884,-0.3951735496520996,-0.4023272395133972,-0.8670355081558228,-1.080236554145813,-0.950016438961029,-0.37021559476852417,-0.6474789977073669,-0.8260883092880249,-0.7937565445899963,-0.20629873871803284,-0.4843505918979645,-0.7188085317611694,-0.735817551612854,-0.5031780600547789,-0.7819265127182007,-0.9994028210639954,-0.9872993230819702,-0.7473441958427429,-0.9919439554214478,-1.27195942401886,-1.43451726436615,-0.5600064992904663,-0.9804418087005616,-1.3133201599121094,-1.3485617637634275,-0.15218305587768555,-0.6472081542015076,-1.014120101928711,-0.9883093237876892,0.4997120797634125,0.309077262878418,-0.09211158007383348,-0.4760621190071106,-0.7948274016380309,-1.0531553030014038,-1.4824626445770264,-1.7806392908096311,-0.6705623865127563,-0.6183436512947083,-0.8396610617637634,-1.1459008455276491,-0.13044214248657227,-0.366418331861496,-0.629311203956604,-0.969395637512207,-0.5164246559143066,-0.5981795191764832,-0.55072420835495,-0.7280735373497009,-0.914870023727417,-0.71064692735672,-0.335023432970047,-0.6031695008277893,-1.240388035774231,-0.7814359068870544,0.16945768892765045,-0.3622801303863525,-1.2289860248565674,-0.690626323223114,0.3866995871067047,-0.5997333526611328,-0.9333593845367432,-0.18279002606868744,0.2503035366535187,-1.3802430629730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.7414245605469,296.8830871582031,297.0246887207031,297.1827392578125,291.455322265625,291.4732971191406,291.8625183105469,291.7757873535156,290.3590087890625,290.3804016113281,290.6954040527344,290.6444091796875,289.6880187988281,289.64080810546875,289.88079833984375,289.8741455078125,289.0080871582031,288.8793029785156,289.0723876953125,289.1072692871094,288.10260009765625,288.0169982910156,288.248291015625,288.3302001953125,287.18145751953125,287.1831359863281,287.39093017578125,287.4717102050781,286.30609130859375,286.40277099609375,286.61273193359375,286.722900390625,285.6302795410156,285.8056640625,286.0283203125,286.1699523925781,285.13897705078125,285.3154602050781,285.5698547363281,285.7490234375,284.6065673828125,284.7012939453125,284.9909362792969,285.25244140625,284.1741943359375,284.2231750488281,284.5321960449219,284.8597717285156,283.8272705078125,283.8679504394531,284.1973876953125,284.56878662109375,283.563232421875,283.6640319824219,284.1017761230469,284.5537414550781,284.57647705078125,284.7835998535156,285.17828369140625,285.51104736328125,287.4951477050781,287.5503234863281,287.9016418457031,288.1242370605469,290.1058349609375,290.2806396484375,290.5021667480469,290.62371826171875,292.8040771484375,292.8611755371094,292.85333251953125,292.7663879394531,294.52789306640625,294.4665832519531,294.2789306640625,294.0540771484375,295.7182312011719,295.5982360839844,295.347412109375,295.0626220703125,296.2937927246094,296.1477966308594,295.8892822265625,295.6193542480469,296.4210510253906,296.2607116699219,296.0607604980469,295.8429870605469,296.2068176269531,296.05682373046875,295.9693908691406,295.7875671386719,295.40057373046875,295.3931884765625,295.4686279296875,295.326171875,292.5336608886719,292.6750183105469,293.1192626953125,293.2164001464844,318.20703125,318.40362548828125,318.6037292480469,319.5650939941406,312.42340087890625,312.4784240722656,312.9370422363281,312.8498840332031,311.1712951660156,311.23284912109375,311.6120300292969,311.5577697753906,310.3955993652344,310.3789367675781,310.6739807128906,310.6691589355469,309.6315612792969,309.5273132324219,309.7706298828125,309.8088073730469,308.62994384765625,308.5754699707031,308.8637390136719,308.9546203613281,307.60504150390625,307.6500244140625,307.916015625,308.00848388671875,306.6317138671875,306.78045654296875,307.0489501953125,307.17071533203125,305.9132080078125,306.1417541503906,306.42230224609375,306.578857421875,305.4161682128906,305.644775390625,305.96014404296875,306.1575012207031,304.8557434082031,304.9965515136719,305.35223388671875,305.6393737792969,304.3943176269531,304.4831848144531,304.8567810058594,305.2118225097656,304.0234375,304.1007080078125,304.49322509765625,304.8929443359375,303.7225341796875,303.8653869628906,304.3734130859375,304.8582458496094,304.7744445800781,305.0378112792969,305.507568359375,305.8727722167969,307.8251647949219,307.923583984375,308.3481140136719,308.6018981933594,310.6228942871094,310.8528137207031,311.1337585449219,311.2685241699219,313.5207824707031,313.6157531738281,313.64630126953125,313.5526428222656,315.388916015625,315.3611755371094,315.2002258300781,314.95623779296875,316.66326904296875,316.5629577636719,316.3257141113281,316.01116943359375,317.26336669921875,317.1347961425781,316.8905944824219,316.5940246582031,317.4537353515625,317.3085632324219,317.12750244140625,316.8879089355469,317.2353210449219,317.101806640625,317.0447998046875,316.8480529785156,316.3428039550781,316.3613586425781,316.4772644042969,316.3231506347656,313.2384033203125,313.4143371582031,313.9205017089844,314.0185852050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.2508544921875,412.8341674804688,434.6555480957031,454.0069580078125,373.0879211425781,365.6689453125,373.5195617675781,386.3791809082031,436.2354736328125,416.5441589355469,422.3117980957031,427.6697998046875,457.4793701171875,434.1835632324219,461.4689331054688,482.0438537597656,456.5451049804688,450.8508605957031,475.69903564453125,489.2250061035156,414.2396545410156,413.3687744140625,429.2604370117188,438.3316345214844,353.4681091308594,348.4157409667969,355.2995300292969,361.5990295410156,322.26922607421875,322.9360656738281,329.0388488769531,338.8712158203125,314.6335754394531,323.5731201171875,336.02130126953125,354.0708312988281,284.2327880859375,293.74224853515625,307.28558349609375,328.3282775878906,249.3267059326172,262.40557861328125,279.69815063476557,303.5730895996094,238.15074157714844,250.75233459472656,264.54281616210943,285.9928283691406,236.69891357421875,253.90643310546875,274.05694580078125,300.3603210449219,229.01019287109366,259.7816162109375,281.78265380859375,306.74658203125,117.315185546875,184.4515380859375,178.7116241455078,153.01275634765625,297.57122802734375,310.6415710449219,322.6815490722656,331.5069274902344,705.64501953125,733.9810180664062,764.2765502929688,791.039306640625,1126.08056640625,1134.8377685546875,1156.7257080078125,1178.0999755859375,1557.4246826171875,1564.319580078125,1593.1319580078125,1605.54443359375,1982.870361328125,1954.102294921875,1976.1168212890625,2001.798095703125,2237.5556640625,2204.1650390625,2242.9140625,2290.5732421875,2376.217041015625,2360.677978515625,2479.1533203125,2557.465087890625,2079.02978515625,2249.665771484375,2494.755615234375,2484.796142578125,1030.5478515625,1045.117919921875,1385.6453857421875,1444.4759521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.95722198486328,107.4813232421875,108.26519012451172,108.0342254638672,350.660888671875,368.7257690429688,385.1809387207031,387.1012573242188,623.181396484375,657.375732421875,669.0443725585938,669.5137329101562,863.9003295898438,861.602783203125,859.6201171875,857.5927124023438,982.26953125,980.0018920898438,978.033203125,975.912353515625,1022.7933959960938,1020.1776733398438,1017.835693359375,1015.3038940429688,979.37109375,976.6566772460938,974.1820068359376,971.6550903320312,858.0888671875,855.6904907226562,853.1558837890625,850.6244506835938,668.6892700195312,666.5233764648438,664.275146484375,662.0626831054688,426.6268615722656,424.9551696777344,423.2320556640625,421.6042785644531,155.82305908203125,155.0255584716797,154.2640380859375,153.57508850097656,0.0,0.0,0.0,0.0,298.764892578125,299.20074462890625,300.0211181640625,301.0729064941406,295.6095886230469,296.1828918457031,296.9052429199219,297.7101745605469,292.9216003417969,292.87469482421875,293.9236145019531,294.9743957519531,290.8640441894531,290.7362976074219,291.1143493652344,291.8319091796875,287.0950012207031,286.83709716796875,287.5568542480469,288.5539245605469,283.0343017578125,282.92047119140625,283.7439270019531,284.8705749511719,278.8690185546875,278.79446411132807,279.82681274414057,281.3663330078125,275.7464599609375,276.16873168945307,277.5570068359375,279.33163452148443,274.13327026367193,274.86288452148443,276.41903686523443,278.19821166992193,273.38711547851557,273.97674560546875,275.182861328125,276.4808959960937,271.530517578125,271.8480834960937,272.7684326171875,273.80929565429693,269.6908569335937,269.76950073242193,270.579833984375,271.6998291015625,268.49710083007807,268.8240966796875,269.86184692382807,271.21737670898443,268.27908325195307,268.64254760742193,269.58126831054693,270.69692993164057,268.60476684570307,268.9945068359375,269.9249267578125,270.9805908203125,271.13296508789057,271.62277221679693,272.30615234375,273.03512573242193,276.70578002929693,277.60855102539057,278.00308227539057,278.1090087890625,283.05194091796875,283.24603271484375,282.9093933105469,282.5092468261719,287.786376953125,287.95703125,287.6355895996094,287.25811767578125,292.8482360839844,293.0519714355469,292.8450012207031,292.5302429199219,296.00518798828125,296.1468505859375,296.4790344238281,296.6289367675781,297.8852233886719,298.3005676269531,299.0167541503906,299.51806640625,298.9035339355469,299.519775390625,300.574951171875,301.3193664550781,299.2098388671875,299.85211181640625,301.0084228515625,301.30340576171875
